T,rho,p0,p1,pole1,pole2,delta_real,delta_imag,stokes_angle
2.200000000000000178e+00,-2.319047619047619468e-01,-1.768396573460226495e+00,-5.628509040151365994e+00,-5.049846141677558187e+00,-9.708739985558908714e+00,1.054680622222908259e-01,2.482246047280824097e+00,1.528332904037475570e+00
2.200000000000000178e+00,-2.028571428571428470e-01,-1.797270848516322239e+00,-5.743007779433800586e+00,-5.149314687945166114e+00,-9.814325045769640710e+00,7.397850085377344342e-02,2.482246047280824097e+00,1.541002096889236617e+00
2.200000000000000178e+00,-1.738095238095238582e-01,-1.827187333764296762e+00,-5.863067286493077290e+00,-5.253282331726723875e+00,-9.926794790652671452e+00,4.123952069129654951e-02,2.482246047280824541e+00,1.554184062640019626e+00
2.200000000000000178e+00,-1.447619047619047583e-01,-1.858206012467764401e+00,-5.989160326692831937e+00,-5.362074823515754041e+00,-1.004648887299242332e+01,7.160532098908600762e-03,2.482246047280824097e+00,1.567911636034784228e+00
2.200000000000000178e+00,-1.157142857142857695e-01,-1.890391674493989482e+00,-6.121827235988281046e+00,-5.476050792171887949e+00,-1.017379200294347896e+01,-2.835910339179198436e-02,2.482246047280824097e+00,1.582220605084114107e+00
2.200000000000000178e+00,-8.666666666666666963e-02,-1.923814414949301499e+00,-6.261692928315818030e+00,-5.595606048138358268e+00,-1.030913843970526500e+01,-6.543173728786627619e-02,2.482246047280824541e+00,1.597150115826734051e+00
2.200000000000000178e+00,-5.761904761904768080e-02,-1.958550196870330051e+00,-6.409491374757907423e+00,-5.721178585452014076e+00,-1.045301736329477826e+01,-1.041835334771709642e-01,2.482246047280824097e+00,1.612743184331620450e+00
2.200000000000000178e+00,-2.857142857142858094e-02,-1.994681487668588105e+00,-6.566102747739297918e+00,-5.853254419224352745e+00,-1.060597927055781398e+01,-1.447571932435158248e-01,2.482246047280824097e+00,1.629047372083090250e+00
2.200000000000000178e+00,4.761904761904078853e-04,-2.032297980897130874e+00,-6.732613664894615546e+00,-5.992374426827642431e+00,-1.076864357667822780e+01,-1.873156328057727915e-01,2.482246047280824097e+00,1.646115727285982988e+00
2.200000000000000178e+00,2.952380952380950774e-02,-2.071497418013067193e+00,-6.910423615426411814e+00,-6.139142400896481000e+00,-1.094170764953854125e+01,-2.320472246243325820e-01,2.482246047280824097e+00,1.664008194947494745e+00
2.200000000000000178e+00,5.857142857142860759e-02,-2.112386525056634934e+00,-7.101455552856905662e+00,-6.294234573453067583e+00,-1.112595756225882759e+01,-2.791738807986721138e-01,2.482246047280824097e+00,1.682793940615097572e+00
2.200000000000000178e+00,8.761904761904759642e-02,-2.155082085595325658e+00,-7.308644667430835185e+00,-6.458410935770522165e+00,-1.132228092296218591e+01,-3.289650912310048136e-01,2.482246047280824097e+00,1.702555712460944060e+00
2.200000000000000178e+00,1.166666666666665853e-01,-2.199712171587309140e+00,-7.537394637024121380e+00,-6.632528763615684220e+00,-1.153168223550317428e+01,-3.817674245927088483e-01,2.482246047280824097e+00,1.723399774189819267e+00
2.200000000000000178e+00,1.457142857142857961e-01,-2.246417563200742595e+00,-7.802732528536823864e+00,-6.817558868084406143e+00,-1.175530136763614308e+01,-4.380933723211331010e-01,2.482246047280824097e+00,1.745488041766142917e+00
2.325000000000000178e+00,-9.000000000000000222e-01,-1.235538740288286474e+00,-3.787077983312774343e+00,-3.443884308877647626e+00,-8.401755161609465006e+00,4.731947350712024658e-01,2.482246047280824541e+00,1.382424779738489207e+00
2.325000000000000178e+00,-8.709523809523809224e-01,-1.249474517480102298e+00,-3.835718657284810984e+00,-3.487716155030075704e+00,-8.366095971915466833e+00,4.568893392210552351e-01,2.482246047280824097e+00,1.388770827334204094e+00
2.325000000000000178e+00,-8.419047619047619335e-01,-1.263749003473457533e+00,-3.885774135573878851e+00,-3.532805298104992886e+00,-8.340549504649402479e+00,4.401966690778834068e-01,2.482246047280824097e+00,1.395282991387713611e+00
2.325000000000000178e+00,-8.128571428571428337e-01,-1.278375159800625216e+00,-3.937310126329781390e+00,-3.579208875353800501e+00,-8.323966957996571381e+00,4.231002787001177934e-01,2.482246047280824097e+00,1.401968278185261596e+00
2.325000000000000178e+00,-7.838095238095238448e-01,-1.293366632764484159e+00,-3.990396602789501923e+00,-3.626987610751591262e+00,-8.315446348002433652e+00,4.055827139363451517e-01,2.482246047280824097e+00,1.408834093636601725e+00
2.325000000000000178e+00,-7.547619047619047450e-01,-1.308737799620397269e+00,-4.045108166598407884e+00,-3.676206104261324548e+00,-8.314273088097801079e+00,3.876254310773876721e-01,2.482246047280824097e+00,1.415888271633269913e+00
2.325000000000000178e+00,-7.257142857142857562e-01,-1.324503818942314171e+00,-4.101524446579182026e+00,-3.726933149766213926e+00,-8.319877945090755844e+00,3.692087072934246428e-01,2.482246047280824097e+00,1.423139104790279053e+00
2.325000000000000178e+00,-6.966666666666666563e-01,-1.340680685546205009e+00,-4.159730545109565192e+00,-3.779242085049942634e+00,-8.331806666353280377e+00,3.503115418483463417e-01,2.482246047280824541e+00,1.430595377801711310e+00
2.325000000000000178e+00,-6.676190476190476675e-01,-1.357285289105076176e+00,-4.219817532405207849e+00,-3.833211177683910620e+00,-8.349697654134367042e+00,3.309115469359242834e-01,2.482246047280824097e+00,1.438266403666181414e+00
2.325000000000000178e+00,-6.385714285714285676e-01,-1.374335479071298272e+00,-4.281882998124789452e+00,-3.888924051206439803e+00,-8.373265319674370488e+00,3.109848268091865431e-01,2.482246047280824097e+00,1.446162063066984693e+00
2.325000000000000178e+00,-6.095238095238095788e-01,-1.391850134756657864e+00,-4.346031668190776465e+00,-3.946470156621003866e+00,-8.402287532692030325e+00,2.905058436703613078e-01,2.482246047280824097e+00,1.454292847224524676e+00
2.325000000000000178e+00,-5.804761904761904789e-01,-1.409849241313236634e+00,-4.412376096436614326e+00,-4.005945294964414316e+00,-8.436596083171584937e+00,2.694472685473732199e-01,2.482246047280824097e+00,1.462669904576053170e+00
2.325000000000000178e+00,-5.514285714285713791e-01,-1.428353973612270567e+00,-4.481037443134717080e+00,-4.067452197543851788e+00,-8.476069401488460997e+00,2.477798150959844292e-01,2.482246047280824097e+00,1.471305091680801258e+00
2.325000000000000178e+00,-5.223809523809523903e-01,-1.447386787172798339e+00,-4.552146352406278851e+00,-4.131101171450507259e+00,-8.520627003884744255e+00,2.254720539239735144e-01,2.482246047280824097e+00,1.480211028798423811e+00
2.325000000000000178e+00,-4.933333333333333459e-01,-1.466971517684500181e+00,-4.625843947935170064e+00,-4.197010819115233993e+00,-8.570225281816679086e+00,2.024902046221082608e-01,2.482246047280824097e+00,1.489401160646963040e+00
2.325000000000000178e+00,-4.642857142857143016e-01,-1.487133490566206584e+00,-4.702282964836302703e+00,-4.265308842063284089e+00,-8.624854359682736060e+00,1.787979021892342479e-01,2.482246047280824097e+00,1.498889822915413506e+00
2.325000000000000178e+00,-4.352380952380952572e-01,-1.507899640540153907e+00,-4.781629043421895986e+00,-4.336132940640337274e+00,-8.684535821066658556e+00,1.543559339336164071e-01,2.482246047280824097e+00,1.508692315188452371e+00
2.325000000000000178e+00,-4.061904761904762129e-01,-1.529298643742293518e+00,-4.864062215258146971e+00,-4.409631823420255614e+00,-8.749321158715311242e+00,1.291219421908559040e-01,2.482246047280824097e+00,1.518824981041225541e+00
2.325000000000000178e+00,-3.771428571428571130e-01,-1.551361062482391251e+00,-4.949778619812847502e+00,-4.485966342285637509e+00,-8.819290844509195537e+00,1.030500872817155800e-01,2.482246047280824097e+00,1.529305296186286744e+00
2.325000000000000178e+00,-3.480952380952381242e-01,-1.574119505371671446e+00,-5.038992500244662054e+00,-4.565310771915085830e+00,-8.894553947060591881e+00,7.609066398877262216e-02,2.482246047280824097e+00,1.540151965711760385e+00
2.325000000000000178e+00,-3.190476190476190244e-01,-1.597608803956401591e+00,-5.131938540764461543e+00,-4.647854255671250101e+00,-8.975248249321708727e+00,4.818966338685146122e-02,2.482246047280824097e+00,1.551385031652779745e+00
2.325000000000000178e+00,-2.900000000000000355e-01,-1.621866208172872748e+00,-5.228874627247855678e+00,-4.733802443815375405e+00,-9.061540838853625601e+00,1.928827001742955405e-02,2.482246047280824097e+00,1.563025992407355513e+00
2.325000000000000178e+00,-2.609523809523809357e-01,-1.646931603081682072e+00,-5.330085139875740730e+00,-4.823379354712202804e+00,-9.153629160773421702e+00,-1.067771799422392864e-02,2.482246047280824097e+00,1.575097935874400168e+00
2.325000000000000178e+00,-2.319047619047619468e-01,-1.672847749421557229e+00,-5.435884925837138226e+00,-4.916829495417331941e+00,-9.251742539081902805e+00,-4.177856143324573668e-02,2.482246047280824097e+00,1.587625688705430305e+00
2.325000000000000178e+00,-2.028571428571428470e-01,-1.699660551440075107e+00,-5.546624158530267579e+00,-5.014420285018398538e+00,-9.356144187005419610e+00,-7.409136489466863762e-02,2.482246047280824097e+00,1.600635984803439493e+00
2.325000000000000178e+00,-1.738095238095238582e-01,-1.727419355375730659e+00,-5.662694379119459498e+00,-5.116444832614202909e+00,-9.467133742158411636e+00,-1.077009997184619206e-01,2.482246047280824097e+00,1.614157657307822236e+00
2.325000000000000178e+00,-1.447619047619047583e-01,-1.756177283153735669e+00,-5.784536157729337269e+00,-5.223225132262977688e+00,-9.585050378307629515e+00,-1.427011988489452210e-01,2.482246047280824541e+00,1.628221860005579336e+00
2.325000000000000178e+00,-1.157142857142857695e-01,-1.785991605514148484e+00,-5.912649046282519194e+00,-5.335115750116586675e+00,-9.710276563421802010e+00,-1.791958695816273650e-01,2.482246047280824097e+00,1.642862326819651386e+00
2.325000000000000178e+00,-8.666666666666666963e-02,-1.816924161808437521e+00,-6.047604895298710481e+00,-5.452508094918145254e+00,-9.843242554192002558e+00,-2.173006885124713072e-01,2.482246047280824097e+00,1.658115682508913613e+00
2.325000000000000178e+00,-5.761904761904768080e-02,-1.849041830941565934e+00,-6.190066337664023699e+00,-5.575835382925476758e+00,-9.984431741516120340e+00,-2.571450722170333658e-01,2.482246047280824097e+00,1.674021825447308487e+00
2.325000000000000178e+00,-2.857142857142858094e-02,-1.882417063524813416e+00,-6.340813642639222536e+00,-5.705578433240889424e+00,-1.013438699086822048e+01,-2.988746663257339509e-01,2.482246047280824097e+00,1.690624417344012809e+00
2.325000000000000178e+00,4.761904761904078853e-04,-1.917128483172497733e+00,-6.500786036318226380e+00,-5.842272460915228116e+00,-1.029371815758406683e+01,-3.426545839912537028e-01,2.482246047280824097e+00,1.707971541585034725e+00
2.325000000000000178e+00,2.952380952380950774e-02,-1.953261567923711528e+00,-6.671150109012478957e+00,-5.986515075006855646e+00,-1.046311100225909207e+01,-3.886737969035332640e-01,2.482246047280824097e+00,1.726116647030641271e+00
2.325000000000000178e+00,5.857142857142860759e-02,-1.990909425623145212e+00,-6.853424371449358787e+00,-6.138975739580570412e+00,-1.064333778827620769e+01,-4.371514532261612240e-01,2.482246047280824097e+00,1.745120018268429440e+00
2.325000000000000178e+00,8.761904761904759642e-02,-2.030173677055109316e+00,-7.049737154635315584e+00,-6.300407020925185009e+00,-1.083526991597182842e+01,-4.883468096074835008e-01,2.482246047280824097e+00,1.765051328942189190e+00
2.325000000000000178e+00,1.166666666666665853e-01,-2.071165466867333382e+00,-7.263469805631880938e+00,-6.471658028799242679e+00,-1.103989304113392933e+01,-5.425771583704297463e-01,2.482246047280824097e+00,1.785994789717978648e+00
2.325000000000000178e+00,1.457142857142857961e-01,-2.114006623190947565e+00,-7.501441877928792579e+00,-6.653690569794953547e+00,-1.125832524647484689e+01,-6.002587165530318680e-01,2.482246047280824097e+00,1.808062225437130355e+00
2.325000000000000178e+00,1.747619047619047850e-01,-2.158830992695853102e+00,-7.789845542774186171e+00,-6.847598675978616711e+00,-1.149183899312217783e+01,-6.620619755754879598e-01,2.482246047280824097e+00,1.831447498631050053e+00
2.450000000000000178e+00,-9.000000000000000222e-01,-1.176197972762022204e+00,-3.664082532503783352e+00,-3.352903712686805093e+00,-7.913019597231978786e+00,3.447763610806425794e-01,2.482246047280824097e+00,1.432782411996634142e+00
2.450000000000000178e+00,-8.709523809523809224e-01,-1.189312692550271056e+00,-3.711340637301298706e+00,-3.395855268166564134e+00,-7.889471219427013793e+00,3.281833431136629287e-01,2.482246047280824097e+00,1.439346453715423468e+00
2.450000000000000178e+00,-8.419047619047619335e-01,-1.202741493338576939e+00,-3.759974883618203201e+00,-3.440043687371163728e+00,-7.874369503711358576e+00,3.111903562663779210e-01,2.482246047280824097e+00,1.446080543648558647e+00
2.450000000000000178e+00,-8.128571428571428337e-01,-1.216496199951937474e+00,-3.810049109885223384e+00,-3.485525334120767926e+00,-7.866848509642900389e+00,2.937802886288074511e-01,2.482246047280824097e+00,1.452991724099369719e+00
2.450000000000000178e+00,-7.838095238095238448e-01,-1.230589251174342591e+00,-3.861631283127376246e+00,-3.532360117857406667e+00,-7.866223665183420977e+00,2.759349756765345218e-01,2.482246047280824541e+00,1.460087428662814490e+00
2.450000000000000178e+00,-7.547619047619047450e-01,-1.245033740714532877e+00,-3.914793846435482116e+00,-3.580611780073742256e+00,-7.871950412966747024e+00,2.576351153166837049e-01,2.482246047280824097e+00,1.467375509008841838e+00
2.450000000000000178e+00,-7.257142857142857562e-01,-1.259843461410866450e+00,-3.969614103579128805e+00,-3.630348209172064244e+00,-7.883594477424539448e+00,2.388601743796817389e-01,2.482246047280824097e+00,1.474864263806665132e+00
2.450000000000000178e+00,-6.966666666666666563e-01,-1.275032953198203867e+00,-4.026174646432791882e+00,-3.681641787098021812e+00,-7.900810094268531536e+00,2.195882855144147827e-01,2.482246047280824097e+00,1.482562469982571463e+00
2.450000000000000178e+00,-6.676190476190476675e-01,-1.290617555177873355e+00,-4.084563826721915092e+00,-3.734569771589227649e+00,-7.923323828579333039e+00,1.997961332935604684e-01,2.482246047280824097e+00,1.490479416523047940e+00
2.450000000000000178e+00,-6.385714285714285676e-01,-1.306613461910298035e+00,-4.144876284336703520e+00,-3.789214718390069514e+00,-7.950922401964598762e+00,1.794588281593076373e-01,2.482246047280824097e+00,1.498624941056337034e+00
2.450000000000000178e+00,-6.095238095238095788e-01,-1.323037784909594228e+00,-4.207213535035784879e+00,-3.845664948428693553e+00,-7.983443454404074657e+00,1.585497666323484878e-01,2.482246047280824097e+00,1.507009469469379415e+00
2.450000000000000178e+00,-5.804761904761904789e-01,-1.339908619191577221e+00,-4.271684628729047084e+00,-3.904015065656621708e+00,-8.020768495985020508e+00,1.370404759625853675e-01,2.482246047280824541e+00,1.515644058843860220e+00
2.450000000000000178e+00,-5.514285714285713791e-01,-1.357245116078700908e+00,-4.338406888880210310e+00,-3.964366532121643250e+00,-8.062817523789627572e+00,1.149004411106087087e-01,2.482246047280824097e+00,1.524540444025276331e+00
2.450000000000000178e+00,-5.223809523809523903e-01,-1.375067562529896037e+00,-4.407506743266362825e+00,-4.026828307814750652e+00,-8.109544929288842852e+00,9.209691160482158523e-02,2.482246047280824541e+00,1.533711088173319581e+00
2.450000000000000178e+00,-4.933333333333333459e-01,-1.393397467669601930e+00,-4.479120664305279220e+00,-4.091517564016140085e+00,-8.160936426052947112e+00,6.859468540780011558e-02,2.482246047280824097e+00,1.543169237681294881e+00
2.450000000000000178e+00,-4.642857142857143016e-01,-1.412257657685034307e+00,-4.553396234154568845e+00,-4.158560480217277977e+00,-8.217006801730196486e+00,4.435586643130573492e-02,2.482246047280824097e+00,1.552928981898101135e+00
2.450000000000000178e+00,-4.352380952380952572e-01,-1.431672379430596775e+00,-4.630493357562553314e+00,-4.228093136331851021e+00,-8.277798351936588972e+00,1.933959174210891918e-02,2.482246047280824097e+00,1.563005318140258559e+00
2.450000000000000178e+00,-4.061904761904762129e-01,-1.451667414469004713e+00,-4.710585648795931668e+00,-4.300262513811409448e+00,-8.343379893429981209e+00,-6.498276225762600333e-03,2.482246047280824097e+00,1.573414222546136276e+00
2.450000000000000178e+00,-3.771428571428571130e-01,-1.472270204083439005e+00,-4.793862026069687587e+00,-4.375227621570352277e+00,-8.413846284066325509e+00,-3.320549802702105202e-02,2.482246047280824097e+00,1.584172727403646563e+00
2.450000000000000178e+00,-3.480952380952381242e-01,-1.493509986998300398e+00,-4.880528553173449247e+00,-4.453160765339426952e+00,-8.489318400544421550e+00,-6.083385280397390904e-02,2.482246047280824097e+00,1.595299005681743987e+00
2.450000000000000178e+00,-3.190476190476190244e-01,-1.515417951038009470e+00,-4.970810582710990744e+00,-4.534248982315176590e+00,-8.569943543940626185e+00,-8.943958917445016255e-02,2.482246047280824097e+00,1.606812463623422893e+00
2.450000000000000178e+00,-2.900000000000000355e-01,-1.538027400728172900e+00,-5.064955266403871725e+00,-4.618695666895820118e+00,-8.655896259040289920e+00,-1.190839411837490980e-01,2.482246047280824097e+00,1.618733842426289593e+00
2.450000000000000178e+00,-2.609523809523809357e-01,-1.561373942456542929e+00,-5.163234520959172791e+00,-4.706722417989034568e+00,-8.747379567635769959e+00,-1.498337213013468672e-01,2.482246047280824097e+00,1.631085330266087485e+00
2.450000000000000178e+00,-2.319047619047619468e-01,-1.585495689798299024e+00,-5.265948566515852747e+00,-4.798571144100272079e+00,-8.844626629190706524e+00,-1.817620052981816503e-01,2.482246047280824541e+00,1.643890686240349064e+00
2.450000000000000178e+00,-2.028571428571428470e-01,-1.610433491328116418e+00,-5.373430197144890563e+00,-4.894506469344890753e+00,-8.947902855335513550e+00,-2.149489275985996262e-01,2.482246047280824541e+00,1.657175378274862609e+00
2.450000000000000178e+00,-1.738095238095238582e-01,-1.636231184034664166e+00,-5.486050006450179595e+00,-4.994818492010041133e+00,-9.057508518261089492e+00,-2.494826107474919508e-01,2.482246047280824097e+00,1.670966737729608242e+00
2.450000000000000178e+00,-1.447619047619047583e-01,-1.662935875717444389e+00,-5.604222888424318150e+00,-5.099825957691876077e+00,-9.173781907912644584e+00,-2.854602595717877778e-01,2.482246047280824097e+00,1.685294134507365094e+00
2.450000000000000178e+00,-1.157142857142857695e-01,-1.690598260190606883e+00,-5.728416291481824629e+00,-5.209879921871803710e+00,-9.297103109698060308e+00,-3.229894604295285854e-01,2.482246047280824097e+00,1.700189178159035475e+00
2.450000000000000178e+00,-8.666666666666666963e-02,-1.719272970400470779e+00,-5.859160960830177345e+00,-5.325367992686657281e+00,-9.427898494067811441e+00,-3.621897403004272209e-01,2.482246047280824097e+00,1.715685953250247087e+00
2.450000000000000178e+00,-5.761904761904768080e-02,-1.749018974008141436e+00,-5.997065360638971221e+00,-5.446719264467219546e+00,-9.566646032819397405e+00,-4.031944623607542355e-01,2.482246047280824097e+00,1.731821301960161152e+00
2.450000000000000178e+00,-2.857142857142858094e-02,-1.779900018650244276e+00,-6.142835799861815715e+00,-5.574410077435769217e+00,-9.713881585604333679e+00,-4.461531697298358190e-01,2.482246047280824097e+00,1.748635175214209303e+00
2.450000000000000178e+00,4.761904761904078853e-04,-1.811985133239478962e+00,-6.297305925938601057e+00,-5.708970770239623960e+00,-9.870206335499116079e+00,-4.912345486099805036e-01,2.482246047280824097e+00,1.766171089132505312e+00
2.450000000000000178e+00,2.952380952380950774e-02,-1.845349194964336581e+00,-6.461482720229265730e+00,-5.850993631671666861e+00,-1.003629559676593885e+01,-5.386302907304675314e-01,2.482246047280824097e+00,1.784476754097940709e+00
2.450000000000000178e+00,5.857142857142860759e-02,-1.880073571227495188e+00,-6.636624224836716657e+00,-6.001142308567625427e+00,-1.021290927389160430e+01,-5.885603517988878819e-01,2.482246047280824097e+00,1.803605008610807969e+00
2.450000000000000178e+00,8.761904761904759642e-02,-1.916246848934067826e+00,-6.824385560088171765e+00,-6.160162991964926782e+00,-1.040090432235875362e+01,-6.412805861523975803e-01,2.482246047280824097e+00,1.823615342166227782e+00
2.450000000000000178e+00,1.166666666666665853e-01,-1.953965665841309818e+00,-7.027136286669597887e+00,-6.328897787883826176e+00,-1.060124965358989435e+01,-6.970949872088127997e-01,2.482246047280824097e+00,1.844576699549915100e+00
2.450000000000000178e+00,1.457142857142857961e-01,-1.993335660264245357e+00,-7.248818333389877466e+00,-6.508300789062079872e+00,-1.081504404581933620e+01,-7.563787482377062332e-01,2.482246047280824097e+00,1.866573597967175147e+00
2.450000000000000178e+00,1.747619047619047850e-01,-2.034472560049529477e+00,-7.498375817993732539e+00,-6.699457508652059801e+00,-1.104353777917546431e+01,-8.196364117697714224e-01,2.482246047280824097e+00,1.889723787485453110e+00
2.575000000000000178e+00,-9.000000000000000222e-01,-1.121632794889512175e+00,-3.554571648749446755e+00,-3.271439684093252254e+00,-7.482200022496765968e+00,2.232648998395821427e-01,2.482246047280824097e+00,1.481092999037358471e+00
2.575000000000000178e+00,-8.709523809523809224e-01,-1.133991409223015889e+00,-3.600608907383950452e+00,-3.313607309047597926e+00,-7.468477618746330648e+00,2.063606545196405295e-01,2.482246047280824097e+00,1.487852411985917334e+00
2.575000000000000178e+00,-8.419047619047619335e-01,-1.146641592853743674e+00,-3.647988490688996777e+00,-3.356993717027076052e+00,-7.461894911667974029e+00,1.890432581338944429e-01,2.482246047280824541e+00,1.494784910688208512e+00
2.575000000000000178e+00,-8.128571428571428337e-01,-1.159594143749748563e+00,-3.696772619257226999e+00,-3.401654591969059283e+00,-7.461796016888542660e+00,1.712949097449668889e-01,2.482246047280824097e+00,1.501897526083773915e+00
2.575000000000000178e+00,-7.838095238095238448e-01,-1.172860410788292507e+00,-3.747027526546277798e+00,-3.447649127543778835e+00,-7.467659932463426742e+00,1.530967096884509604e-01,2.482246047280824097e+00,1.509197669235334605e+00
2.575000000000000178e+00,-7.547619047619047450e-01,-1.186452330179986081e+00,-3.798823792066212235e+00,-3.495040311129140598e+00,-7.479071463035990242e+00,1.344285708382765010e-01,2.482246047280824097e+00,1.516693156382467045e+00
2.575000000000000178e+00,-7.257142857142857562e-01,-1.200382464061368726e+00,-3.852236714543392893e+00,-3.543895235993240966e+00,-7.495700010535244040e+00,1.152691209551439666e-01,2.482246047280824541e+00,1.524392235892993330e+00
2.575000000000000178e+00,-6.966666666666666563e-01,-1.214664042985768244e+00,-3.907346721496380848e+00,-3.594285445041789817e+00,-7.517283856867730485e+00,9.559559503708311978e-02,2.482246047280824097e+00,1.532303617269418883e+00
2.575000000000000178e+00,-6.676190476190476675e-01,-1.229311011355423977e+00,-3.964239826428593627e+00,-3.646287309908731178e+00,-7.543618367339449016e+00,7.538371643617985951e-02,2.482246047280824097e+00,1.540436502381414829e+00
2.575000000000000178e+00,-6.385714285714285676e-01,-1.244338077030380463e+00,-4.023008133682172804e+00,-3.699982449747372115e+00,-7.574547051155182231e+00,5.460756532453842071e-02,2.482246047280824541e+00,1.548800619110247245e+00
2.575000000000000178e+00,-6.095238095238095788e-01,-1.259760764958766543e+00,-4.083750404200438666e+00,-3.755458194660606264e+00,-7.609954744612678290e+00,3.323943288051212086e-02,2.482246047280824097e+00,1.557406257607326427e+00
2.575000000000000178e+00,-5.804761904761904789e-01,-1.275595475505654885e+00,-4.146572685415527815e+00,-3.812808099465410550e+00,-7.649762401296940517e+00,1.124965931694532628e-02,2.482246047280824097e+00,1.566264309386886655e+00
2.575000000000000178e+00,-5.514285714285713791e-01,-1.291859547840984668e+00,-4.211589018704686715e+00,-3.872132514295576033e+00,-7.693923122003583970e+00,-1.139354642105483428e-02,2.482246047280824097e+00,1.575386309492449177e+00
2.575000000000000178e+00,-5.223809523809523903e-01,-1.308571329162748764e+00,-4.278922231746330240e+00,-3.933539219567022460e+00,-7.742419159923083605e+00,-3.472430780995247601e-02,2.482246047280824097e+00,1.584784481998473549e+00
2.575000000000000178e+00,-4.933333333333333459e-01,-1.325750249845247586e+00,-4.348704833675714809e+00,-3.997144133959797063e+00,-7.795259709233040901e+00,-5.877930568934122690e-02,2.482246047280824097e+00,1.594471789132944739e+00
2.575000000000000178e+00,-4.642857142857143016e-01,-1.343416906013289447e+00,-4.421080025786863210e+00,-4.063072105457566252e+00,-7.852479337559151062e+00,-8.359803042366009684e-02,2.482246047280824097e+00,1.604461984334217828e+00
2.575000000000000178e+00,-4.352380952380952572e-01,-1.361593149060362107e+00,-4.496202848973710253e+00,-4.131457797084332029e+00,-7.914136961244294000e+00,-1.092230653131285589e-01,2.482246047280824097e+00,1.614769669587191592e+00
2.575000000000000178e+00,-4.061904761904762129e-01,-1.380302184571918778e+00,-4.574241491378025160e+00,-4.202446680884265540e+00,-7.980315291328499150e+00,-1.357004060043085492e-01,2.482246047280824541e+00,1.625410357421230190e+00
2.575000000000000178e+00,-3.771428571428571130e-01,-1.399568680107357688e+00,-4.655378783719275049e+00,-4.276196155974639979e+00,-8.051120700536495534e+00,-1.630798215283873476e-01,2.482246047280824097e+00,1.636400537997333426e+00
2.575000000000000178e+00,-3.480952380952381242e-01,-1.419418883721903946e+00,-4.739813920216125354e+00,-4.352876809190859397e+00,-8.126683479450491632e+00,-1.914152636706616950e-01,2.482246047280824097e+00,1.647757751768108792e+00
2.575000000000000178e+00,-3.190476190476190244e-01,-1.439880754631754467e+00,-4.827764447903980738e+00,-4.432673840093811712e+00,-8.207158464888989258e+00,-2.207653327028410717e-01,2.482246047280824097e+00,1.659500668266122636e+00
2.575000000000000178e+00,-2.900000000000000355e-01,-1.460984106872478705e+00,-4.919468581636814442e+00,-4.515788675997864487e+00,-8.292726036412815915e+00,-2.511938091649428273e-01,2.482246047280824097e+00,1.671649171672039857e+00
2.575000000000000178e+00,-2.609523809523809357e-01,-1.482760767891661002e+00,-5.015187917239895654e+00,-4.602440807374157394e+00,-8.383593488687546724e+00,-2.827702634675723359e-01,2.482246047280824097e+00,1.684224453945854405e+00
2.575000000000000178e+00,-2.319047619047619468e-01,-1.505244753689901405e+00,-5.115210637689685313e+00,-4.692869879670968913e+00,-8.479996798847455608e+00,-3.155707577410304943e-01,2.482246047280824097e+00,1.697249116492140608e+00
2.575000000000000178e+00,-2.028571428571428470e-01,-1.528472463277048110e+00,-5.219855338795876598e+00,-4.787338084506214564e+00,-8.582202819648646397e+00,-3.496786577895435455e-01,2.482246047280824097e+00,1.710747281605456749e+00
2.575000000000000178e+00,-1.738095238095238582e-01,-1.552482893887137338e+00,-5.329475646840692526e+00,-4.886132901641807358e+00,-8.690511941661824835e+00,-3.851855775178464891e-01,2.482246047280824097e+00,1.724744715357288349e+00
2.575000000000000178e+00,-1.447619047619047583e-01,-1.577317880381712722e+00,-5.444465869461664553e+00,-4.989570253509232778e+00,-8.805261281652834171e+00,-4.221924842398042665e-01,2.482246047280824097e+00,1.739268964229609082e+00
2.575000000000000178e+00,-1.157142857142857695e-01,-1.603022361917510796e+00,-5.565268027677091389e+00,-5.097998146852249057e+00,-8.926828470315827602e+00,-4.608110015710193963e-01,2.482246047280824097e+00,1.754349508824512016e+00
2.575000000000000178e+00,-8.666666666666666963e-02,-1.629644679464462564e+00,-5.692380788605224673e+00,-5.211800891892024445e+00,-9.055636131463330685e+00,-5.011649583195025848e-01,2.482246047280824097e+00,1.770017939654584760e+00
2.575000000000000178e+00,-5.761904761904768080e-02,-1.657236908985427526e+00,-5.826371106999697069e+00,-5.331404009177655112e+00,-9.192157167622562852e+00,-5.433922489196345573e-01,2.482246047280824097e+00,1.786308162840459124e+00
2.575000000000000178e+00,-2.857142857142858094e-02,-1.685855234048958318e+00,-5.967889892317228551e+00,-5.457279959025267857e+00,-9.336920994985465683e+00,-5.876470971034939428e-01,2.482246047280824097e+00,1.803256648458212874e+00
2.575000000000000178e+00,4.761904761904078853e-04,-1.715560365440872426e+00,-6.117693971940622255e+00,-5.589954859645128948e+00,-9.490520905376740757e+00,-6.341028565474939871e-01,2.482246047280824097e+00,1.820902743194576123e+00
2.575000000000000178e+00,2.952380952380950774e-02,-1.746418013182524209e+00,-6.276678526352136522e+00,-5.730016399620202705e+00,-9.653622776507630121e+00,-6.829555542671620350e-01,2.482246047280824097e+00,1.839289085947608093e+00
